11f9a8885b6dd661251eefc0f53ebb2c9f6b8e0d,DELETE,executable,src/main/etc/wolfram/app/assets/img/screenshot_startup.png,367590,
2ad7c825fbb259c54c17e390cf2b044f4d7d8b32,DELETE,executable,src/main/etc/wolfram/app/assets/img/src/spinner.ai,1603555,
49fc8f367404798ee10aac4f1f2a5b38498fe625,DELETE,executable,src/main/etc/wolfram/app/assets/plugins/ionicons/fonts/ionicons.svg,333834,
a4532ecc7ebdf78d0eeec00e5d6ce883551d275d,DELETE,regular-file,src/main/resources/static/admin/vendor/bootstrap/css/bootstrap.css.map,411645,
ee5c523cd44838e969ad274a008c740739719cbb,DELETE,regular-file,src/main/resources/static/admin/vendor/bootstrap/css/bootstrap.min.css.map,551641,
b185c0460592099afbfd83fd3f8859c1c1df44e0,DELETE,regular-file,src/main/resources/static/admin/vendor/bootstrap/js/bootstrap.bundle.js.map,326634,
c234ff2cdadda1a47c1243d36c869e88f8c6dfd6,DELETE,regular-file,src/main/resources/static/admin/vendor/bootstrap/js/bootstrap.bundle.min.js.map,273872,
86eee288c4332b44299a096c45a75f85b340b71b,DELETE,regular-file,src/main/resources/static/admin/vendor/chart.js/Chart.bundle.js,527281,
f832ef4e873cfd88c6d3382ff00293761460954f,DELETE,regular-file,src/main/resources/static/admin/vendor/chart.js/Chart.bundle.min.js,208221,
32c747fc57789e016280cebb467a2663b3318bcf,DELETE,regular-file,src/main/resources/static/admin/vendor/chart.js/Chart.js,398336,
ef9828da33fffb5cc55b2cac5ce947d0c4d2abc1,DELETE,regular-file,src/main/resources/static/admin/vendor/datatables/jquery.dataTables.js,445792,
855c845e538b65548118279537a04eab2ec6ef0d,DELETE,regular-file,src/main/resources/static/admin/vendor/font-awesome/fonts/fontawesome-webfont.svg,444379,
b91c7a5980e5298032ea30a776a410d38797dc24,DELETE,regular-file,src/main/resources/static/admin/vendor/jquery/jquery.js,271741,
5dae0ed4ec38009438bfd418623b5d50a04c3729,DELETE,regular-file,src/main/resources/static/admin/vendor/jquery/jquery.slim.js,218897,
6a3db68c5f0949f48f754552d4b6379fd96b1b83,DELETE,regular-file,src/main/resources/static/fonts/35E6EA_0_0.eot,216144,
78ace310e25c81d5c446d4b5095c9abda18037a5,DELETE,regular-file,src/main/resources/static/fonts/35E6EA_0_0.ttf,914564,
f910505b052df640942573e8d4efc069c5c93a56,DELETE,regular-file,src/main/resources/static/fonts/35E6EA_0_0.woff,336253,
82c9dc321d2895b32a5330ce884bb1c6d2677326,DELETE,regular-file,src/main/resources/static/fonts/PiSLIETZLindham.woff,256356,
807075f1e78e46f7414b1c9284e2685127d0e1cd,DELETE,executable,src/main/resources/static/img/conference/1.jpg,591310,
1b1987790cf73d4740ad8d10df6039fc2200f598,DELETE,executable,src/main/resources/static/img/conference/2.jpg,795014,
6ced515d74d9e39b8287c2e24ad0fe42829babc8,DELETE,executable,src/main/resources/static/img/conference/3.jpg,435619,
6de952dcd8e53a8585061843f2b06332d5f66f2f,DELETE,executable,src/main/resources/static/img/conference/4.jpg,574925,
6aa3e56c34aad834af95d6fd5f39c4c0cc7d47ef,DELETE,executable,src/main/resources/static/img/conference/6.jpg,205716,
cb6c805aa3fe689cb355df0b04683acfe16a5ef9,DELETE,regular-file,src/main/resources/static/img/conference/7.jpg,268444,
211e25a77ea3db627b5c01c04017936b77830eb0,DELETE,regular-file,src/main/resources/static/img/conference/8.jpg,919152,
49fc8f367404798ee10aac4f1f2a5b38498fe625,DELETE,regular-file,src/main/resources/static/plugins/ionicons/fonts/ionicons28b5.svg,333834,
31524dc1e5123f00413bd65a88dd212002a4ae65,DELETE,executable,src/main/resources/static/plugins/prettyPhoto/images/fullscreen/6.jpg,962237,
